"subject","danish","trial","colour1","colour2","col1_name","col2_name","colour_distance","category","accuracy","rt"
15,"Yes",52,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,419.354664991261
15,"Yes",53,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,439.041549994727
15,"Yes",54,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","red",0.15,"within",1,474.204483994981
15,"Yes",55,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","red","pink",0.75,"across",1,420.12190099922
15,"Yes",56,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,535.105547998683
15,"Yes",57,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,406.923212998663
15,"Yes",58,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,458.978773996932
15,"Yes",59,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,414.016538998112
15,"Yes",60,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,529.902823996963
15,"Yes",61,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,484.924435993889
15,"Yes",62,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,495.163617000799
15,"Yes",63,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,631.723181999405
15,"Yes",64,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,412.467518995982
15,"Yes",65,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,416.311555003631
15,"Yes",66,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,532.127151993336
15,"Yes",67,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,515.75887099898
15,"Yes",68,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,516.04349000263
15,"Yes",69,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,533.520076991408
15,"Yes",70,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,444.756865006639
15,"Yes",71,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,555.96577101096
15,"Yes",72,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,451.303976005875
15,"Yes",73,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","red","red",0.45,"within",1,486.544309998862
15,"Yes",74,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,511.315062001813
15,"Yes",75,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,400.328233998152
15,"Yes",76,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,460.916846990585
15,"Yes",77,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","red","pink",0.15,"across",1,447.947230990394
15,"Yes",78,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,435.442216999945
15,"Yes",79,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,429.968092998024
15,"Yes",80,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,513.863467000192
15,"Yes",81,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,487.647105997894
15,"Yes",82,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,400.861538000754
15,"Yes",83,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,549.713037005858
15,"Yes",84,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,445.132284992724
15,"Yes",85,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","red","pink",0.45,"across",1,431.922887990368
15,"Yes",86,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,459.55096599937
15,"Yes",87,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,414.121972004068
15,"Yes",88,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","red",0.9,"across",1,451.009387994418
15,"Yes",90,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,455.039802007377
15,"Yes",91,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,412.634128995705
15,"Yes",92,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,424.389726002119
15,"Yes",93,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,412.107125011971
15,"Yes",94,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,432.82818699663
15,"Yes",95,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","red",0.45,"within",1,476.25908300688
15,"Yes",96,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,573.366961994907
15,"Yes",97,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,451.639310005703
15,"Yes",98,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,406.969757008483
15,"Yes",99,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,451.410891007981
15,"Yes",100,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,413.707714993507
15,"Yes",101,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,375.222803006181
15,"Yes",102,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,332.744833998731
15,"Yes",103,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,411.802198010264
15,"Yes",104,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,440.045049006585
15,"Yes",105,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,619.104133991641
15,"Yes",106,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,415.919699007645
15,"Yes",107,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","red",0.45,"across",1,492.453868995653
15,"Yes",108,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,453.405948006548
15,"Yes",109,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,408.503181999549
15,"Yes",110,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,372.148109003319
15,"Yes",111,"[1, -0.925, -0.85]","[1, -1.0, -1.0]","red","red",0.15,"within",1,1242.73699299374
15,"Yes",112,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,431.559001997812
15,"Yes",113,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,451.275193001493
15,"Yes",114,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,486.163798006601
15,"Yes",115,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,568.895343007171
15,"Yes",116,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,446.325475000776
15,"Yes",117,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","red",0.9,"across",1,353.536097012693
15,"Yes",118,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","red",0.75,"across",1,464.040137987467
15,"Yes",119,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,473.972305990173
15,"Yes",120,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,571.438452010625
15,"Yes",121,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,423.115954996319
15,"Yes",122,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,523.113852003007
15,"Yes",123,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,378.966486998252
15,"Yes",124,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,425.150549999671
15,"Yes",125,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,412.335713990615
15,"Yes",126,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,424.355406008544
15,"Yes",127,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,403.674483997747
15,"Yes",128,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,448.216074990341
15,"Yes",129,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","red",0.15,"within",1,515.424880009959
15,"Yes",130,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","red","red",0.3,"within",1,459.939678999945
15,"Yes",131,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,416.122516005998
15,"Yes",132,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,467.872850989806
15,"Yes",133,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,340.556215000106
15,"Yes",134,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,483.745744000771
15,"Yes",135,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,405.303389998153
15,"Yes",136,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,450.167062008404
15,"Yes",137,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","red","red",0.45,"within",1,468.389895002474
15,"Yes",138,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,423.446667002281
15,"Yes",139,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","red",0.15,"across",1,482.677521998994
15,"Yes",140,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,443.988279992482
15,"Yes",142,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,664.726314003929
15,"Yes",143,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,540.147039995645
15,"Yes",144,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","red",0.15,"within",1,562.480157997925
15,"Yes",145,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,449.723943995195
15,"Yes",146,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","red",0.3,"within",1,420.215195001219
15,"Yes",147,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,408.542168996064
15,"Yes",148,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,396.946248001768
15,"Yes",149,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,321.32387800084
15,"Yes",150,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,449.168762992485
15,"Yes",151,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,485.609659997863
15,"Yes",152,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,535.553890003939
15,"Yes",153,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,590.483244988718
15,"Yes",154,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","red","pink",0.6,"across",1,404.378619001363
15,"Yes",156,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,447.626270994078
15,"Yes",157,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","red",0.6,"across",1,483.297017999575
15,"Yes",158,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","red","pink",0.45,"across",1,452.460599000915
15,"Yes",159,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,487.831559992628
15,"Yes",161,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,554.767873996752
15,"Yes",162,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","red","red",0.15,"within",1,585.354751994601
15,"Yes",163,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,471.50164800405
15,"Yes",165,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,567.389716001344
15,"Yes",166,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,462.139525989187
15,"Yes",167,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,439.96083100501
15,"Yes",168,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,467.797974997666
15,"Yes",169,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,405.838734994177
15,"Yes",170,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","red","pink",0.75,"across",1,378.119018991129
15,"Yes",171,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,423.607652992359
15,"Yes",172,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,362.865841991152
15,"Yes",173,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,440.929459000472
15,"Yes",174,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,395.735711004818
15,"Yes",175,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","red",0.3,"across",1,409.401366996462
15,"Yes",176,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,429.138432999025
15,"Yes",177,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,336.859464005101
15,"Yes",178,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.9,"across",1,424.08818200056
15,"Yes",180,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,490.634043992031
16,"No",1,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","red",0.15,"within",1,2244.49344305322
16,"No",2,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,1788.55813504197
16,"No",3,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,782.636933960021
16,"No",4,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,906.175591982901
16,"No",5,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,775.158863049001
16,"No",6,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,698.903020005673
16,"No",9,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,758.627193979919
16,"No",10,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,890.011617913842
16,"No",11,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,1044.71434606239
16,"No",12,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,701.887096976861
16,"No",13,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,1259.47494502179
16,"No",14,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,732.016145018861
16,"No",15,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,665.016323095188
16,"No",16,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,729.045650921762
16,"No",17,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,582.316934131086
16,"No",18,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,728.676007827744
16,"No",19,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,590.063760988414
16,"No",20,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,536.29109216854
16,"No",21,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","red",0.3,"across",1,876.853601075709
16,"No",22,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,524.012098088861
16,"No",23,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,681.55146879144
16,"No",24,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,656.208468833938
16,"No",25,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,584.471228066832
16,"No",26,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,795.582734979689
16,"No",27,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,565.56874490343
16,"No",28,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,778.023723978549
16,"No",29,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,572.943327948451
16,"No",30,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,1016.25410094857
16,"No",31,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,569.30706021376
16,"No",32,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,524.681234033778
16,"No",34,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,563.497636001557
16,"No",35,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,542.39402199164
16,"No",36,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,651.546029141173
16,"No",37,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","pink",0.6,"within",1,443.288505077362
16,"No",38,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,411.734171910211
16,"No",39,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,534.440198913217
16,"No",40,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","pink",0.45,"within",1,587.596659082919
16,"No",41,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,528.474132996053
16,"No",42,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,573.771033901721
16,"No",43,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,497.395452810451
16,"No",44,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,510.884101968259
16,"No",45,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,493.659515865147
16,"No",46,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,452.160694869235
16,"No",47,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,524.67362000607
16,"No",48,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,481.21798899956
16,"No",49,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,456.733202096075
16,"No",50,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,864.723072154447
16,"No",51,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,449.881850043312
16,"No",52,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,625.899145845324
16,"No",53,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,579.136213986203
16,"No",54,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,631.280279019848
16,"No",55,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","pink",0.75,"within",1,487.816903972998
16,"No",56,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,495.234492002055
16,"No",58,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,638.659082818776
16,"No",59,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,591.79900214076
16,"No",60,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,634.203617926687
16,"No",61,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,490.480109816417
16,"No",62,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,448.127981042489
16,"No",63,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,561.307585099712
16,"No",65,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,644.620179897174
16,"No",66,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,868.268656078726
16,"No",67,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,1395.8147270605
16,"No",68,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,750.610959948972
16,"No",69,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","pink",0.15,"within",1,675.529268104583
16,"No",70,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,770.465479930863
16,"No",71,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,609.783861087635
16,"No",72,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,700.237096985802
16,"No",73,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,730.632354971021
16,"No",74,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,791.677589062601
16,"No",75,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,634.230348048732
16,"No",76,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,643.285064026713
16,"No",77,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,643.190127797425
16,"No",78,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,636.370362946764
16,"No",79,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,613.650139886886
16,"No",80,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,622.797152027488
16,"No",81,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,591.772021958604
16,"No",82,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,529.566558077931
16,"No",83,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,686.498316004872
16,"No",85,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,583.095080917701
16,"No",86,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,817.588773788884
16,"No",87,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,532.033094903454
16,"No",88,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,616.991051007062
16,"No",89,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,594.532832037657
16,"No",90,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,1061.20909983292
16,"No",91,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","pink",0.6,"within",1,606.302781961858
16,"No",92,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,824.327306821942
16,"No",93,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,641.072085825726
16,"No",94,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,754.606754984707
16,"No",95,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,678.15879592672
16,"No",96,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","pink",0.45,"within",1,589.833047939464
16,"No",97,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,1048.10457187705
16,"No",98,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,1105.10022589006
16,"No",100,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,961.538891075179
16,"No",101,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,894.46958899498
16,"No",102,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,628.934241132811
16,"No",103,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,670.164042850956
